Sample	Engine	FDR	Accepted
MK2	COMBINED	0.074	3049
MK2	COMBINED	0.075	3097
MK2	COMBINED	0.076	3097
MK2	COMBINED	0.077	3115
MK2	COMBINED	0.078	3115
MK2	COMBINED	0.079	3115
MK2	COMBINED	0.08	3122
MK2	COMBINED	0.081	3122
MK2	COMBINED	0.082	3127
MK2	COMBINED	0.083	3129
MK2	COMBINED	0.084	3151
MK2	COMBINED	0.085	3155
MK2	COMBINED	0.086	3155
MK2	COMBINED	0.087	3179
MK2	COMBINED	0.088	3181
MK2	COMBINED	0.089	3181
MK2	COMBINED	0.09	3193
MK2	COMBINED	0.091	3270
MK2	COMBINED	0.092	3270
MK2	COMBINED	0.093	3270
MK2	COMBINED	0.094	3287
MK2	COMBINED	0.095	3287
MK2	COMBINED	0.096	3292
MK2	COMBINED	0.097	3299
MK2	COMBINED	0.098	3303
MK2	COMBINED	0.099	3304
MK2	COMBINED	0.1	3363
MK2	COMBINED	0.101	3363
MK2	COMBINED	0.102	3385
MK2	COMBINED	0.103	3394
MK2	COMBINED	0.104	3450
MK2	COMBINED	0.105	3454
MK2	COMBINED	0.106	3510
MK2	COMBINED	0.107	3510
MK2	COMBINED	0.108	3577
MK2	COMBINED	0.109	3580
MK2	COMBINED	0.11	3580
MK2	COMBINED	0.111	3580
MK2	COMBINED	0.112	3619
MK2	COMBINED	0.113	3619
MK2	COMBINED	0.114	3619
MK2	COMBINED	0.115	3619
MK2	COMBINED	0.116	3625
MK2	COMBINED	0.117	3625
MK2	COMBINED	0.118	3630
MK2	COMBINED	0.119	3630
MK2	COMBINED	0.12	3634
MK2	COMBINED	0.121	3634
MK2	COMBINED	0.122	3635
MK2	COMBINED	0.123	3635
MK2	COMBINED	0.124	3715
MK2	COMBINED	0.125	3818
MK2	COMBINED	0.126	3818
MK2	COMBINED	0.127	3818
MK2	COMBINED	0.128	3818
MK2	COMBINED	0.129	3823
MK2	COMBINED	0.13	3827
MK2	COMBINED	0.131	3830
MK2	COMBINED	0.132	3832
MK2	COMBINED	0.133	3832
MK2	COMBINED	0.134	3877
MK2	COMBINED	0.135	3877
MK2	COMBINED	0.136	3881
MK2	COMBINED	0.137	3922
MK2	COMBINED	0.138	3928
MK2	COMBINED	0.139	3928
MK2	COMBINED	0.14	3928
MK2	COMBINED	0.141	3928
MK2	COMBINED	0.142	3928
MK2	COMBINED	0.143	4017
MK2	COMBINED	0.144	4017
MK2	COMBINED	0.145	4017
MK2	COMBINED	0.146	4018
MK2	COMBINED	0.147	4045
MK2	COMBINED	0.148	4051
MK2	COMBINED	0.149	4083
MK2	COMBINED	0.15	4083
MK2	COMBINED	0.151	4083
MK2	COMBINED	0.152	4084
MK2	COMBINED	0.153	4101
MK2	COMBINED	0.154	4127
MK2	COMBINED	0.155	4127
MK2	COMBINED	0.156	4127
MK2	COMBINED	0.157	4138
MK2	COMBINED	0.158	4176
MK2	COMBINED	0.159	4176
MK2	COMBINED	0.16	4186
MK2	COMBINED	0.161	4186
MK2	COMBINED	0.162	4190
MK2	COMBINED	0.163	4190
MK2	COMBINED	0.164	4190
MK2	COMBINED	0.165	4190
MK2	COMBINED	0.166	4190
MK2	COMBINED	0.167	4342
MK2	COMBINED	0.168	4342
MK2	COMBINED	0.169	4342
MK2	COMBINED	0.17	4342
MK2	COMBINED	0.171	4342
MK2	COMBINED	0.172	4345
MK2	COMBINED	0.173	4352
MK2	COMBINED	0.174	4365
MK2	COMBINED	0.175	4366
MK2	COMBINED	0.176	4366
MK2	COMBINED	0.177	4411
MK2	COMBINED	0.178	4411
MK2	COMBINED	0.179	4416
MK2	COMBINED	0.18	4416
MK2	COMBINED	0.181	4416
MK2	COMBINED	0.182	4460
MK2	COMBINED	0.183	4460
MK2	COMBINED	0.184	4460
MK2	COMBINED	0.185	4466
MK2	COMBINED	0.186	4479
MK2	COMBINED	0.187	4479
MK2	COMBINED	0.188	4483
MK2	COMBINED	0.189	4483
MK2	COMBINED	0.19	4487
MK2	COMBINED	0.191	4490
MK2	COMBINED	0.192	4495
MK2	COMBINED	0.193	4497
MK2	COMBINED	0.194	4497
MK2	COMBINED	0.195	4497
MK2	COMBINED	0.196	4501
MK2	COMBINED	0.197	4501
MK2	COMBINED	0.198	4501
MK2	COMBINED	0.199	4501
MK2	COMBINED	0.2	4695
MK2	COMBINED	0.201	4695
MK2	COMBINED	0.202	4695
MK2	COMBINED	0.203	4695
MK2	COMBINED	0.204	4695
MK2	COMBINED	0.205	4695
MK2	COMBINED	0.206	4705
MK2	COMBINED	0.207	4710
MK2	COMBINED	0.208	4710
MK2	COMBINED	0.209	4717
MK2	COMBINED	0.21	4719
MK2	COMBINED	0.211	4727
MK2	COMBINED	0.212	4727
MK2	COMBINED	0.213	4727
MK2	COMBINED	0.214	4727
MK2	COMBINED	0.215	4754
MK2	COMBINED	0.216	4754
MK2	COMBINED	0.217	4754
MK2	COMBINED	0.218	4757
MK2	COMBINED	0.219	4785
MK2	COMBINED	0.22	4785
MK2	COMBINED	0.221	4796
MK2	COMBINED	0.222	4796
MK2	COMBINED	0.223	4895
MK2	COMBINED	0.224	4895
MK2	COMBINED	0.225	4895
MK2	COMBINED	0.226	4895
MK2	COMBINED	0.227	4895
MK2	COMBINED	0.228	4898
MK2	COMBINED	0.229	4918
MK2	COMBINED	0.23	4918
MK2	COMBINED	0.231	4954
MK2	COMBINED	0.232	4954
MK2	COMBINED	0.233	4958
MK2	COMBINED	0.234	4965
MK2	COMBINED	0.235	4965
MK2	COMBINED	0.236	4988
MK2	COMBINED	0.237	4988
MK2	COMBINED	0.238	4988
MK2	COMBINED	0.239	5024
MK2	COMBINED	0.24	5024
MK2	COMBINED	0.241	5024
MK2	COMBINED	0.242	5024
MK2	COMBINED	0.243	5027
MK2	COMBINED	0.244	5030
MK2	COMBINED	0.245	5030
MK2	COMBINED	0.246	5030
MK2	COMBINED	0.247	5031
MK2	COMBINED	0.248	5031
MK2	COMBINED	0.249	5031
MK2	COMBINED	0.25	5327
MK2	COMBINED	0.251	5327
MK2	COMBINED	0.252	5327
MK2	COMBINED	0.253	5327
MK2	COMBINED	0.254	5327
MK2	COMBINED	0.255	5327
MK2	COMBINED	0.256	5327
MK2	COMBINED	0.257	5391
MK2	COMBINED	0.258	5395
MK2	COMBINED	0.259	5397
MK2	COMBINED	0.26	5397
MK2	COMBINED	0.261	5402
MK2	COMBINED	0.262	5403
MK2	COMBINED	0.263	5403
MK2	COMBINED	0.264	5407
MK2	COMBINED	0.265	5416
MK2	COMBINED	0.266	5416
MK2	COMBINED	0.267	5443
MK2	COMBINED	0.268	5443
MK2	COMBINED	0.269	5443
MK2	COMBINED	0.27	5456
MK2	COMBINED	0.271	5459
MK2	COMBINED	0.272	5459
MK2	COMBINED	0.273	5541
MK2	COMBINED	0.274	5541
MK2	COMBINED	0.275	5541
MK2	COMBINED	0.276	5551
MK2	COMBINED	0.277	5554
MK2	COMBINED	0.278	5577
MK2	COMBINED	0.279	5577
MK2	COMBINED	0.28	5580
MK2	COMBINED	0.281	5580
MK2	COMBINED	0.282	5580
MK2	COMBINED	0.283	5582
MK2	COMBINED	0.284	5582
MK2	COMBINED	0.285	5582
MK2	COMBINED	0.286	5688
MK2	COMBINED	0.287	5688
MK2	COMBINED	0.288	5688
MK2	COMBINED	0.289	5688
MK2	COMBINED	0.29	5688
MK2	COMBINED	0.291	5695
MK2	COMBINED	0.292	5699
MK2	COMBINED	0.293	5699
MK2	COMBINED	0.294	5708
MK2	COMBINED	0.295	5739
MK2	COMBINED	0.296	5739
MK2	COMBINED	0.297	5742
MK2	COMBINED	0.298	5742
MK2	COMBINED	0.299	5742
MK2	COMBINED	0.3	5810
MK2	COMBINED	0.301	5810
MK2	COMBINED	0.302	5810
MK2	COMBINED	0.303	5812
MK2	COMBINED	0.304	5812
MK2	COMBINED	0.305	5831
MK2	COMBINED	0.306	5831
MK2	COMBINED	0.307	5831
MK2	COMBINED	0.308	5874
MK2	COMBINED	0.309	5874
MK2	COMBINED	0.31	5875
MK2	COMBINED	0.311	5890
MK2	COMBINED	0.312	5890
MK2	COMBINED	0.313	5916
MK2	COMBINED	0.314	5916
MK2	COMBINED	0.315	5916
MK2	COMBINED	0.316	5941
MK2	COMBINED	0.317	5941
MK2	COMBINED	0.318	5942
MK2	COMBINED	0.319	5956
MK2	COMBINED	0.32	5961
MK2	COMBINED	0.321	5961
MK2	COMBINED	0.322	5973
MK2	COMBINED	0.323	5974
MK2	COMBINED	0.324	5979
MK2	COMBINED	0.325	5982
MK2	COMBINED	0.326	5982
MK2	COMBINED	0.327	5982
MK2	COMBINED	0.328	5987
MK2	COMBINED	0.329	5987
MK2	COMBINED	0.33	5987
MK2	COMBINED	0.331	5987
MK2	COMBINED	0.332	5987
MK2	COMBINED	0.333	5987
MK2	COMBINED	0.334	6440
MK2	COMBINED	0.335	6440
MK2	COMBINED	0.336	6440
MK2	COMBINED	0.337	6440
MK2	COMBINED	0.338	6440
MK2	COMBINED	0.339	6447
MK2	COMBINED	0.34	6447
MK2	COMBINED	0.341	6453
MK2	COMBINED	0.342	6453
MK2	COMBINED	0.343	6453
MK2	COMBINED	0.344	6455
MK2	COMBINED	0.345	6455
MK2	COMBINED	0.346	6455
MK2	COMBINED	0.347	6464
MK2	COMBINED	0.348	6490
MK2	COMBINED	0.349	6493
MK2	COMBINED	0.35	6501
MK2	COMBINED	0.351	6501
MK2	COMBINED	0.352	6505
MK2	COMBINED	0.353	6567
MK2	COMBINED	0.354	6567
MK2	COMBINED	0.355	6570
MK2	COMBINED	0.356	6584
MK2	COMBINED	0.357	6584
MK2	COMBINED	0.358	6623
MK2	COMBINED	0.359	6623
MK2	COMBINED	0.36	6627
MK2	COMBINED	0.361	6627
MK2	COMBINED	0.362	6627
MK2	COMBINED	0.363	6627
MK2	COMBINED	0.364	6687
MK2	COMBINED	0.365	6687
MK2	COMBINED	0.366	6687
MK2	COMBINED	0.367	6687
MK2	COMBINED	0.368	6687
MK2	COMBINED	0.369	6694
MK2	COMBINED	0.37	6694
MK2	COMBINED	0.371	6706
MK2	COMBINED	0.372	6715
MK2	COMBINED	0.373	6715
MK2	COMBINED	0.374	6715
MK2	COMBINED	0.375	6863
MK2	COMBINED	0.376	6863
MK2	COMBINED	0.377	6865
MK2	COMBINED	0.378	6865
MK2	COMBINED	0.379	6869
MK2	COMBINED	0.38	6872
MK2	COMBINED	0.381	6874
MK2	COMBINED	0.382	6874
MK2	COMBINED	0.383	6875
MK2	COMBINED	0.384	6879
MK2	COMBINED	0.385	6907
MK2	COMBINED	0.386	6909
MK2	COMBINED	0.387	6914
MK2	COMBINED	0.388	6914
MK2	COMBINED	0.389	6916
MK2	COMBINED	0.39	6916
MK2	COMBINED	0.391	6916
MK2	COMBINED	0.392	6916
MK2	COMBINED	0.393	6919
MK2	COMBINED	0.394	6935
MK2	COMBINED	0.395	6935
MK2	COMBINED	0.396	6935
MK2	COMBINED	0.397	6935
MK2	COMBINED	0.398	6935
MK2	COMBINED	0.399	6935
MK2	COMBINED	0.4	7199
MK2	COMBINED	0.401	7199
MK2	COMBINED	0.402	7199
MK2	COMBINED	0.403	7210
MK2	COMBINED	0.404	7210
MK2	COMBINED	0.405	7210
MK2	COMBINED	0.406	7210
MK2	COMBINED	0.407	7216
MK2	COMBINED	0.408	7219
MK2	COMBINED	0.409	7219
MK2	COMBINED	0.41	7242
MK2	COMBINED	0.411	7250
MK2	COMBINED	0.412	7268
MK2	COMBINED	0.413	7268
MK2	COMBINED	0.414	7274
MK2	COMBINED	0.415	7274
MK2	COMBINED	0.416	7278
MK2	COMBINED	0.417	7334
MK2	COMBINED	0.418	7334
MK2	COMBINED	0.419	7334
MK2	COMBINED	0.42	7334
MK2	COMBINED	0.421	7334
MK2	COMBINED	0.422	7345
MK2	COMBINED	0.423	7356
MK2	COMBINED	0.424	7368
MK2	COMBINED	0.425	7379
MK2	COMBINED	0.426	7383
MK2	COMBINED	0.427	7383
MK2	COMBINED	0.428	7383
MK2	COMBINED	0.429	7615
MK2	COMBINED	0.43	7615
MK2	COMBINED	0.431	7615
MK2	COMBINED	0.432	7647
MK2	COMBINED	0.433	7647
MK2	COMBINED	0.434	7659
MK2	COMBINED	0.435	7682
MK2	COMBINED	0.436	7682
MK2	COMBINED	0.437	7682
MK2	COMBINED	0.438	7709
MK2	COMBINED	0.439	7709
MK2	COMBINED	0.44	7715
MK2	COMBINED	0.441	7715
MK2	COMBINED	0.442	7715
MK2	COMBINED	0.443	7715
MK2	COMBINED	0.444	7715
MK2	COMBINED	0.445	7832
MK2	COMBINED	0.446	7845
MK2	COMBINED	0.447	7849
MK2	COMBINED	0.448	7850
MK2	COMBINED	0.449	7854
MK2	COMBINED	0.45	7871
MK2	COMBINED	0.451	7874
MK2	COMBINED	0.452	7879
MK2	COMBINED	0.453	7911
MK2	COMBINED	0.454	7913
MK2	COMBINED	0.455	7981
MK2	COMBINED	0.456	7981
MK2	COMBINED	0.457	7982
MK2	COMBINED	0.458	7982
MK2	COMBINED	0.459	7989
MK2	COMBINED	0.46	7997
MK2	COMBINED	0.461	7997
MK2	COMBINED	0.462	8016
MK2	COMBINED	0.463	8016
MK2	COMBINED	0.464	8021
MK2	COMBINED	0.465	8021
MK2	COMBINED	0.466	8041
MK2	COMBINED	0.467	8092
MK2	COMBINED	0.468	8092
MK2	COMBINED	0.469	8094
MK2	COMBINED	0.47	8095
MK2	COMBINED	0.471	8112
MK2	COMBINED	0.472	8112
MK2	COMBINED	0.473	8125
MK2	COMBINED	0.474	8148
MK2	COMBINED	0.475	8148
MK2	COMBINED	0.476	8148
MK2	COMBINED	0.477	8172
MK2	COMBINED	0.478	8172
MK2	COMBINED	0.479	8189
MK2	COMBINED	0.48	8200
MK2	COMBINED	0.481	8206
MK2	COMBINED	0.482	8206
MK2	COMBINED	0.483	8213
MK2	COMBINED	0.484	8214
MK2	COMBINED	0.485	8217
MK2	COMBINED	0.486	8217
MK2	COMBINED	0.487	8217
MK2	COMBINED	0.488	8217
MK2	COMBINED	0.489	8227
MK2	COMBINED	0.49	8227
MK2	COMBINED	0.491	8241
MK2	COMBINED	0.492	8241
MK2	COMBINED	0.493	8241
MK2	COMBINED	0.494	8241
MK2	COMBINED	0.495	8287
MK2	COMBINED	0.496	8287
MK2	COMBINED	0.497	8287
MK2	COMBINED	0.498	8287
MK2	COMBINED	0.499	8287
MK2	COMBINED	0.5	9099
MK10	COMET	0	3252
MK10	COMET	0.001	3252
MK10	COMET	0.002	3252
MK10	COMET	0.003	3252
MK10	COMET	0.004	3252
MK10	COMET	0.005	3252
MK10	COMET	0.006	3252
MK10	COMET	0.007	3252
MK10	COMET	0.008	3252
MK10	COMET	0.009	3252
MK10	COMET	0.01	3252
MK10	COMET	0.011	3252
MK10	COMET	0.012	3252
MK10	COMET	0.013	3252
MK10	COMET	0.014	3252
MK10	COMET	0.015	3252
MK10	COMET	0.016	3252
MK10	COMET	0.017	3252
MK10	COMET	0.018	3252
MK10	COMET	0.019	3252
MK10	COMET	0.02	3252
MK10	COMET	0.021	3253
MK10	COMET	0.022	3253
MK10	COMET	0.023	3256
MK10	COMET	0.024	3256
MK10	COMET	0.025	3257
MK10	COMET	0.026	3257
MK10	COMET	0.027	3257
MK10	COMET	0.028	3259
MK10	COMET	0.029	3259
MK10	COMET	0.03	3259
MK10	COMET	0.031	3259
MK10	COMET	0.032	3259
MK10	COMET	0.033	3260
MK10	COMET	0.034	3261
MK10	COMET	0.035	3262
MK10	COMET	0.036	3263
MK10	COMET	0.037	3263
MK10	COMET	0.038	3263
MK10	COMET	0.039	3263
MK10	COMET	0.04	3263
MK10	COMET	0.041	3263
MK10	COMET	0.042	3263
MK10	COMET	0.043	3263
MK10	COMET	0.044	3263
MK10	COMET	0.045	3263
MK10	COMET	0.046	3264
MK10	COMET	0.047	3264
MK10	COMET	0.048	3267
MK10	COMET	0.049	3267
MK10	COMET	0.05	3270
MK10	COMET	0.051	3270
MK10	COMET	0.052	3270
MK10	COMET	0.053	3271
MK10	COMET	0.054	3271
MK10	COMET	0.055	3271
MK10	COMET	0.056	3272
MK10	COMET	0.057	3272
MK10	COMET	0.058	3272
MK10	COMET	0.059	3274
MK10	COMET	0.06	3274
MK10	COMET	0.061	3274
MK10	COMET	0.062	3274
MK10	COMET	0.063	3276
MK10	COMET	0.064	3276
MK10	COMET	0.065	3276
MK10	COMET	0.066	3276
MK10	COMET	0.067	3278
MK10	COMET	0.068	3278
MK10	COMET	0.069	3278
MK10	COMET	0.07	3278
MK10	COMET	0.071	3278
MK10	COMET	0.072	3282
MK10	COMET	0.073	3282
MK10	COMET	0.074	3282
MK10	COMET	0.075	3283
MK10	COMET	0.076	3283
MK10	COMET	0.077	3289
MK10	COMET	0.078	3289
MK10	COMET	0.079	3289
MK10	COMET	0.08	3290
MK10	COMET	0.081	3290
MK10	COMET	0.082	3290
MK10	COMET	0.083	3290
MK10	COMET	0.084	3291
MK10	COMET	0.085	3291
MK10	COMET	0.086	3291
MK10	COMET	0.087	3293
MK10	COMET	0.088	3293
MK10	COMET	0.089	3293
MK10	COMET	0.09	3294
MK10	COMET	0.091	3297
MK10	COMET	0.092	3297
MK10	COMET	0.093	3297
MK10	COMET	0.094	3297
MK10	COMET	0.095	3297
MK10	COMET	0.096	3297
MK10	COMET	0.097	3297
MK10	COMET	0.098	3297
MK10	COMET	0.099	3297
MK10	COMET	0.1	3309
MK10	COMET	0.101	3309
MK10	COMET	0.102	3309
MK10	COMET	0.103	3309
MK10	COMET	0.104	3310
MK10	COMET	0.105	3310
MK10	COMET	0.106	3311
MK10	COMET	0.107	3311
MK10	COMET	0.108	3311
MK10	COMET	0.109	3311
MK10	COMET	0.11	3311
MK10	COMET	0.111	3311
MK10	COMET	0.112	3327
MK10	COMET	0.113	3327
MK10	COMET	0.114	3327
MK10	COMET	0.115	3328
MK10	COMET	0.116	3328
MK10	COMET	0.117	3328
MK10	COMET	0.118	3328
MK10	COMET	0.119	3328
MK10	COMET	0.12	3329
MK10	COMET	0.121	3329
MK10	COMET	0.122	3329
MK10	COMET	0.123	3329
MK10	COMET	0.124	3329
MK10	COMET	0.125	3344
MK10	COMET	0.126	3344
MK10	COMET	0.127	3344
MK10	COMET	0.128	3344
MK10	COMET	0.129	3344
MK10	COMET	0.13	3344
MK10	COMET	0.131	3345
MK10	COMET	0.132	3345
MK10	COMET	0.133	3345
MK10	COMET	0.134	3350
MK10	COMET	0.135	3350
MK10	COMET	0.136	3350
MK10	COMET	0.137	3350
MK10	COMET	0.138	3350
MK10	COMET	0.139	3350
MK10	COMET	0.14	3350
MK10	COMET	0.141	3350
MK10	COMET	0.142	3350
MK10	COMET	0.143	3371
MK10	COMET	0.144	3371
MK10	COMET	0.145	3371
MK10	COMET	0.146	3371
MK10	COMET	0.147	3371
MK10	COMET	0.148	3371
MK10	COMET	0.149	3371
MK10	COMET	0.15	3373
MK10	COMET	0.151	3373
MK10	COMET	0.152	3373
MK10	COMET	0.153	3373
MK10	COMET	0.154	3373
MK10	COMET	0.155	3373
MK10	COMET	0.156	3373
MK10	COMET	0.157	3373
MK10	COMET	0.158	3374
MK10	COMET	0.159	3374
MK10	COMET	0.16	3374
MK10	COMET	0.161	3374
MK10	COMET	0.162	3374
MK10	COMET	0.163	3374
MK10	COMET	0.164	3374
MK10	COMET	0.165	3374
MK10	COMET	0.166	3374
MK10	COMET	0.167	3418
MK10	COMET	0.168	3418
MK10	COMET	0.169	3418
MK10	COMET	0.17	3418
MK10	COMET	0.171	3418
MK10	COMET	0.172	3418
MK10	COMET	0.173	3418
MK10	COMET	0.174	3418
MK10	COMET	0.175	3418
MK10	COMET	0.176	3418
MK10	COMET	0.177	3418
MK10	COMET	0.178	3418
MK10	COMET	0.179	3418
MK10	COMET	0.18	3418
MK10	COMET	0.181	3418
MK10	COMET	0.182	3424
MK10	COMET	0.183	3424
MK10	COMET	0.184	3424
MK10	COMET	0.185	3424
MK10	COMET	0.186	3424
MK10	COMET	0.187	3424
MK10	COMET	0.188	3424
MK10	COMET	0.189	3424
MK10	COMET	0.19	3424
MK10	COMET	0.191	3424
MK10	COMET	0.192	3424
MK10	COMET	0.193	3424
MK10	COMET	0.194	3424
MK10	COMET	0.195	3424
MK10	COMET	0.196	3424
MK10	COMET	0.197	3424
MK10	COMET	0.198	3424
MK10	COMET	0.199	3424
MK10	COMET	0.2	3487
MK10	COMET	0.201	3487
MK10	COMET	0.202	3487
MK10	COMET	0.203	3487
MK10	COMET	0.204	3487
MK10	COMET	0.205	3487
MK10	COMET	0.206	3487
MK10	COMET	0.207	3487
MK10	COMET	0.208	3487
MK10	COMET	0.209	3487
MK10	COMET	0.21	3487
MK10	COMET	0.211	3487
MK10	COMET	0.212	3487
MK10	COMET	0.213	3487
MK10	COMET	0.214	3487
MK10	COMET	0.215	3488
MK10	COMET	0.216	3488
MK10	COMET	0.217	3488
MK10	COMET	0.218	3488
MK10	COMET	0.219	3488
MK10	COMET	0.22	3488
MK10	COMET	0.221	3488
MK10	COMET	0.222	3488
MK10	COMET	0.223	3499
MK10	COMET	0.224	3499
MK10	COMET	0.225	3499
MK10	COMET	0.226	3500
MK10	COMET	0.227	3500
MK10	COMET	0.228	3500
MK10	COMET	0.229	3500
MK10	COMET	0.23	3500
MK10	COMET	0.231	3504
MK10	COMET	0.232	3504
MK10	COMET	0.233	3504
MK10	COMET	0.234	3504
MK10	COMET	0.235	3504
MK10	COMET	0.236	3504
MK10	COMET	0.237	3504
MK10	COMET	0.238	3504
MK10	COMET	0.239	3504
MK10	COMET	0.24	3504
MK10	COMET	0.241	3504
MK10	COMET	0.242	3504
MK10	COMET	0.243	3504
MK10	COMET	0.244	3504
MK10	COMET	0.245	3504
MK10	COMET	0.246	3504
MK10	COMET	0.247	3504
MK10	COMET	0.248	3504
MK10	COMET	0.249	3504
MK10	COMET	0.25	3657
MK10	COMET	0.251	3657
MK10	COMET	0.252	3657
MK10	COMET	0.253	3657
MK10	COMET	0.254	3657
MK10	COMET	0.255	3657
MK10	COMET	0.256	3657
MK10	COMET	0.257	3657
MK10	COMET	0.258	3657
MK10	COMET	0.259	3657
MK10	COMET	0.26	3657
MK10	COMET	0.261	3658
MK10	COMET	0.262	3658
MK10	COMET	0.263	3658
MK10	COMET	0.264	3658
MK10	COMET	0.265	3658
MK10	COMET	0.266	3658
MK10	COMET	0.267	3658
MK10	COMET	0.268	3658
MK10	COMET	0.269	3658
MK10	COMET	0.27	3658
MK10	COMET	0.271	3658
MK10	COMET	0.272	3658
MK10	COMET	0.273	3658
MK10	COMET	0.274	3658
MK10	COMET	0.275	3658
MK10	COMET	0.276	3658
MK10	COMET	0.277	3658
MK10	COMET	0.278	3658
MK10	COMET	0.279	3658
MK10	COMET	0.28	3658
MK10	COMET	0.281	3658
MK10	COMET	0.282	3658
MK10	COMET	0.283	3658
MK10	COMET	0.284	3658
MK10	COMET	0.285	3658
MK10	COMET	0.286	3678
MK10	COMET	0.287	3678
MK10	COMET	0.288	3678
MK10	COMET	0.289	3678
MK10	COMET	0.29	3678
MK10	COMET	0.291	3678
MK10	COMET	0.292	3678
MK10	COMET	0.293	3678
MK10	COMET	0.294	3678
MK10	COMET	0.295	3679
MK10	COMET	0.296	3679
MK10	COMET	0.297	3679
MK10	COMET	0.298	3679
MK10	COMET	0.299	3679
MK10	COMET	0.3	3685
MK10	COMET	0.301	3685
MK10	COMET	0.302	3685
MK10	COMET	0.303	3685
MK10	COMET	0.304	3685
MK10	COMET	0.305	3685
MK10	COMET	0.306	3685
MK10	COMET	0.307	3685
MK10	COMET	0.308	3685
MK10	COMET	0.309	3685
MK10	COMET	0.31	3685
MK10	COMET	0.311	3685
MK10	COMET	0.312	3685
MK10	COMET	0.313	3685
MK10	COMET	0.314	3685
MK10	COMET	0.315	3685
MK10	COMET	0.316	3685
MK10	COMET	0.317	3685
MK10	COMET	0.318	3685
MK10	COMET	0.319	3686
MK10	COMET	0.32	3686
MK10	COMET	0.321	3686
MK10	COMET	0.322	3686
MK10	COMET	0.323	3686
MK10	COMET	0.324	3686
MK10	COMET	0.325	3686
MK10	COMET	0.326	3686
MK10	COMET	0.327	3686
MK10	COMET	0.328	3686
MK10	COMET	0.329	3686
MK10	COMET	0.33	3686
MK10	COMET	0.331	3686
MK10	COMET	0.332	3686
MK10	COMET	0.333	3686
MK10	COMET	0.334	3988
MK10	COMET	0.335	3988
MK10	COMET	0.336	3988
MK10	COMET	0.337	3988
MK10	COMET	0.338	3988
MK10	COMET	0.339	3988
MK10	COMET	0.34	3988
MK10	COMET	0.341	3988
MK10	COMET	0.342	3988
MK10	COMET	0.343	3988
MK10	COMET	0.344	3988
MK10	COMET	0.345	3988
MK10	COMET	0.346	3988
MK10	COMET	0.347	3988
MK10	COMET	0.348	3988
MK10	COMET	0.349	3988
MK10	COMET	0.35	3988
MK10	COMET	0.351	3988
MK10	COMET	0.352	3988
MK10	COMET	0.353	3989
MK10	COMET	0.354	3989
MK10	COMET	0.355	3989
MK10	COMET	0.356	3989
MK10	COMET	0.357	3989
MK10	COMET	0.358	3990
MK10	COMET	0.359	3990
MK10	COMET	0.36	3990
MK10	COMET	0.361	3990
MK10	COMET	0.362	3990
MK10	COMET	0.363	3990
MK10	COMET	0.364	3990
MK10	COMET	0.365	3990
MK10	COMET	0.366	3990
MK10	COMET	0.367	3990
MK10	COMET	0.368	3990
MK10	COMET	0.369	3990
MK10	COMET	0.37	3990
MK10	COMET	0.371	3990
MK10	COMET	0.372	3990
MK10	COMET	0.373	3990
MK10	COMET	0.374	3990
MK10	COMET	0.375	3998
MK10	COMET	0.376	3998
MK10	COMET	0.377	3998
MK10	COMET	0.378	3998
MK10	COMET	0.379	3998
MK10	COMET	0.38	3998
MK10	COMET	0.381	3999
MK10	COMET	0.382	3999
MK10	COMET	0.383	3999
MK10	COMET	0.384	3999
MK10	COMET	0.385	4005
MK10	COMET	0.386	4005
MK10	COMET	0.387	4005
MK10	COMET	0.388	4005
MK10	COMET	0.389	4005
MK10	COMET	0.39	4005
MK10	COMET	0.391	4005
MK10	COMET	0.392	4005
MK10	COMET	0.393	4005
MK10	COMET	0.394	4005
MK10	COMET	0.395	4005
MK10	COMET	0.396	4005
MK10	COMET	0.397	4005
MK10	COMET	0.398	4005
MK10	COMET	0.399	4005
MK10	COMET	0.4	4090
MK10	COMET	0.401	4090
MK10	COMET	0.402	4090
MK10	COMET	0.403	4090
MK10	COMET	0.404	4090
MK10	COMET	0.405	4090
MK10	COMET	0.406	4090
MK10	COMET	0.407	4090
MK10	COMET	0.408	4090
MK10	COMET	0.409	4090
MK10	COMET	0.41	4091
MK10	COMET	0.411	4091
MK10	COMET	0.412	4091
MK10	COMET	0.413	4091
MK10	COMET	0.414	4091
MK10	COMET	0.415	4091
MK10	COMET	0.416	4091
MK10	COMET	0.417	4092
MK10	COMET	0.418	4092
MK10	COMET	0.419	4092
MK10	COMET	0.42	4092
MK10	COMET	0.421	4092
MK10	COMET	0.422	4092
MK10	COMET	0.423	4092
MK10	COMET	0.424	4092
MK10	COMET	0.425	4092
MK10	COMET	0.426	4092
MK10	COMET	0.427	4092
MK10	COMET	0.428	4092
MK10	COMET	0.429	4109
MK10	COMET	0.43	4109
MK10	COMET	0.431	4109
MK10	COMET	0.432	4109
MK10	COMET	0.433	4109
MK10	COMET	0.434	4109
MK10	COMET	0.435	4109
MK10	COMET	0.436	4109
MK10	COMET	0.437	4109
MK10	COMET	0.438	4109
MK10	COMET	0.439	4109
MK10	COMET	0.44	4109
MK10	COMET	0.441	4109
MK10	COMET	0.442	4109
MK10	COMET	0.443	4109
MK10	COMET	0.444	4109
MK10	COMET	0.445	4116
MK10	COMET	0.446	4116
MK10	COMET	0.447	4116
