Sample	Engine	FDR	Accepted
MK11	XTANDEM	0.168	1914
MK11	XTANDEM	0.169	1914
MK11	XTANDEM	0.17	1914
MK11	XTANDEM	0.171	1914
MK11	XTANDEM	0.172	1914
MK11	XTANDEM	0.173	1914
MK11	XTANDEM	0.174	1914
MK11	XTANDEM	0.175	1914
MK11	XTANDEM	0.176	1914
MK11	XTANDEM	0.177	1914
MK11	XTANDEM	0.178	1914
MK11	XTANDEM	0.179	1914
MK11	XTANDEM	0.18	1914
MK11	XTANDEM	0.181	1914
MK11	XTANDEM	0.182	1914
MK11	XTANDEM	0.183	1914
MK11	XTANDEM	0.184	1914
MK11	XTANDEM	0.185	1914
MK11	XTANDEM	0.186	1914
MK11	XTANDEM	0.187	1914
MK11	XTANDEM	0.188	1914
MK11	XTANDEM	0.189	1914
MK11	XTANDEM	0.19	1914
MK11	XTANDEM	0.191	1914
MK11	XTANDEM	0.192	1914
MK11	XTANDEM	0.193	1914
MK11	XTANDEM	0.194	1914
MK11	XTANDEM	0.195	1914
MK11	XTANDEM	0.196	1914
MK11	XTANDEM	0.197	1914
MK11	XTANDEM	0.198	1914
MK11	XTANDEM	0.199	1914
MK11	XTANDEM	0.2	1915
MK11	XTANDEM	0.201	1915
MK11	XTANDEM	0.202	1915
MK11	XTANDEM	0.203	1915
MK11	XTANDEM	0.204	1915
MK11	XTANDEM	0.205	1915
MK11	XTANDEM	0.206	1915
MK11	XTANDEM	0.207	1915
MK11	XTANDEM	0.208	1915
MK11	XTANDEM	0.209	1915
MK11	XTANDEM	0.21	1915
MK11	XTANDEM	0.211	1915
MK11	XTANDEM	0.212	1915
MK11	XTANDEM	0.213	1915
MK11	XTANDEM	0.214	1915
MK11	XTANDEM	0.215	1915
MK11	XTANDEM	0.216	1915
MK11	XTANDEM	0.217	1915
MK11	XTANDEM	0.218	1915
MK11	XTANDEM	0.219	1915
MK11	XTANDEM	0.22	1915
MK11	XTANDEM	0.221	1915
MK11	XTANDEM	0.222	1915
MK11	XTANDEM	0.223	1915
MK11	XTANDEM	0.224	1915
MK11	XTANDEM	0.225	1915
MK11	XTANDEM	0.226	1915
MK11	XTANDEM	0.227	1915
MK11	XTANDEM	0.228	1915
MK11	XTANDEM	0.229	1915
MK11	XTANDEM	0.23	1915
MK11	XTANDEM	0.231	1915
MK11	XTANDEM	0.232	1915
MK11	XTANDEM	0.233	1915
MK11	XTANDEM	0.234	1915
MK11	XTANDEM	0.235	1915
MK11	XTANDEM	0.236	1915
MK11	XTANDEM	0.237	1915
MK11	XTANDEM	0.238	1915
MK11	XTANDEM	0.239	1915
MK11	XTANDEM	0.24	1915
MK11	XTANDEM	0.241	1915
MK11	XTANDEM	0.242	1915
MK11	XTANDEM	0.243	1915
MK11	XTANDEM	0.244	1915
MK11	XTANDEM	0.245	1915
MK11	XTANDEM	0.246	1915
MK11	XTANDEM	0.247	1915
MK11	XTANDEM	0.248	1915
MK11	XTANDEM	0.249	1915
MK11	XTANDEM	0.25	1938
MK11	XTANDEM	0.251	1938
MK11	XTANDEM	0.252	1938
MK11	XTANDEM	0.253	1938
MK11	XTANDEM	0.254	1938
MK11	XTANDEM	0.255	1938
MK11	XTANDEM	0.256	1938
MK11	XTANDEM	0.257	1938
MK11	XTANDEM	0.258	1938
MK11	XTANDEM	0.259	1938
MK11	XTANDEM	0.26	1938
MK11	XTANDEM	0.261	1938
MK11	XTANDEM	0.262	1938
MK11	XTANDEM	0.263	1938
MK11	XTANDEM	0.264	1939
MK11	XTANDEM	0.265	1939
MK11	XTANDEM	0.266	1939
MK11	XTANDEM	0.267	1939
MK11	XTANDEM	0.268	1939
MK11	XTANDEM	0.269	1939
MK11	XTANDEM	0.27	1939
MK11	XTANDEM	0.271	1939
MK11	XTANDEM	0.272	1939
MK11	XTANDEM	0.273	1939
MK11	XTANDEM	0.274	1939
MK11	XTANDEM	0.275	1939
MK11	XTANDEM	0.276	1939
MK11	XTANDEM	0.277	1939
MK11	XTANDEM	0.278	1939
MK11	XTANDEM	0.279	1939
MK11	XTANDEM	0.28	1939
MK11	XTANDEM	0.281	1939
MK11	XTANDEM	0.282	1939
MK11	XTANDEM	0.283	1939
MK11	XTANDEM	0.284	1939
MK11	XTANDEM	0.285	1939
MK11	XTANDEM	0.286	1941
MK11	XTANDEM	0.287	1941
MK11	XTANDEM	0.288	1941
MK11	XTANDEM	0.289	1941
MK11	XTANDEM	0.29	1941
MK11	XTANDEM	0.291	1941
MK11	XTANDEM	0.292	1941
MK11	XTANDEM	0.293	1941
MK11	XTANDEM	0.294	1941
MK11	XTANDEM	0.295	1941
MK11	XTANDEM	0.296	1941
MK11	XTANDEM	0.297	1941
MK11	XTANDEM	0.298	1941
MK11	XTANDEM	0.299	1941
MK11	XTANDEM	0.3	1941
MK11	XTANDEM	0.301	1941
MK11	XTANDEM	0.302	1941
MK11	XTANDEM	0.303	1941
MK11	XTANDEM	0.304	1941
MK11	XTANDEM	0.305	1941
MK11	XTANDEM	0.306	1941
MK11	XTANDEM	0.307	1941
MK11	XTANDEM	0.308	1941
MK11	XTANDEM	0.309	1941
MK11	XTANDEM	0.31	1941
MK11	XTANDEM	0.311	1941
MK11	XTANDEM	0.312	1941
MK11	XTANDEM	0.313	1941
MK11	XTANDEM	0.314	1941
MK11	XTANDEM	0.315	1941
MK11	XTANDEM	0.316	1941
MK11	XTANDEM	0.317	1941
MK11	XTANDEM	0.318	1941
MK11	XTANDEM	0.319	1941
MK11	XTANDEM	0.32	1941
MK11	XTANDEM	0.321	1941
MK11	XTANDEM	0.322	1941
MK11	XTANDEM	0.323	1941
MK11	XTANDEM	0.324	1941
MK11	XTANDEM	0.325	1941
MK11	XTANDEM	0.326	1941
MK11	XTANDEM	0.327	1941
MK11	XTANDEM	0.328	1941
MK11	XTANDEM	0.329	1941
MK11	XTANDEM	0.33	1941
MK11	XTANDEM	0.331	1941
MK11	XTANDEM	0.332	1941
MK11	XTANDEM	0.333	1941
MK11	XTANDEM	0.334	1988
MK11	XTANDEM	0.335	1988
MK11	XTANDEM	0.336	1988
MK11	XTANDEM	0.337	1988
MK11	XTANDEM	0.338	1988
MK11	XTANDEM	0.339	1988
MK11	XTANDEM	0.34	1988
MK11	XTANDEM	0.341	1988
MK11	XTANDEM	0.342	1988
MK11	XTANDEM	0.343	1988
MK11	XTANDEM	0.344	1988
MK11	XTANDEM	0.345	1988
MK11	XTANDEM	0.346	1988
MK11	XTANDEM	0.347	1988
MK11	XTANDEM	0.348	1988
MK11	XTANDEM	0.349	1988
MK11	XTANDEM	0.35	1988
MK11	XTANDEM	0.351	1988
MK11	XTANDEM	0.352	1988
MK11	XTANDEM	0.353	1988
MK11	XTANDEM	0.354	1988
MK11	XTANDEM	0.355	1988
MK11	XTANDEM	0.356	1988
MK11	XTANDEM	0.357	1988
MK11	XTANDEM	0.358	1988
MK11	XTANDEM	0.359	1988
MK11	XTANDEM	0.36	1988
MK11	XTANDEM	0.361	1988
MK11	XTANDEM	0.362	1988
MK11	XTANDEM	0.363	1988
MK11	XTANDEM	0.364	1988
MK11	XTANDEM	0.365	1988
MK11	XTANDEM	0.366	1988
MK11	XTANDEM	0.367	1988
MK11	XTANDEM	0.368	1988
MK11	XTANDEM	0.369	1988
MK11	XTANDEM	0.37	1988
MK11	XTANDEM	0.371	1988
MK11	XTANDEM	0.372	1988
MK11	XTANDEM	0.373	1988
MK11	XTANDEM	0.374	1988
MK11	XTANDEM	0.375	1988
MK11	XTANDEM	0.376	1988
MK11	XTANDEM	0.377	1988
MK11	XTANDEM	0.378	1988
MK11	XTANDEM	0.379	1988
MK11	XTANDEM	0.38	1988
MK11	XTANDEM	0.381	1988
MK11	XTANDEM	0.382	1988
MK11	XTANDEM	0.383	1988
MK11	XTANDEM	0.384	1988
MK11	XTANDEM	0.385	1988
MK11	XTANDEM	0.386	1988
MK11	XTANDEM	0.387	1988
MK11	XTANDEM	0.388	1988
MK11	XTANDEM	0.389	1988
MK11	XTANDEM	0.39	1988
MK11	XTANDEM	0.391	1988
MK11	XTANDEM	0.392	1988
MK11	XTANDEM	0.393	1988
MK11	XTANDEM	0.394	1988
MK11	XTANDEM	0.395	1988
MK11	XTANDEM	0.396	1988
MK11	XTANDEM	0.397	1988
MK11	XTANDEM	0.398	1988
MK11	XTANDEM	0.399	1988
MK11	XTANDEM	0.4	1993
MK11	XTANDEM	0.401	1993
MK11	XTANDEM	0.402	1993
MK11	XTANDEM	0.403	1993
MK11	XTANDEM	0.404	1993
MK11	XTANDEM	0.405	1993
MK11	XTANDEM	0.406	1993
MK11	XTANDEM	0.407	1993
MK11	XTANDEM	0.408	1993
MK11	XTANDEM	0.409	1993
MK11	XTANDEM	0.41	1993
MK11	XTANDEM	0.411	1993
MK11	XTANDEM	0.412	1993
MK11	XTANDEM	0.413	1993
MK11	XTANDEM	0.414	1993
MK11	XTANDEM	0.415	1993
MK11	XTANDEM	0.416	1993
MK11	XTANDEM	0.417	1993
MK11	XTANDEM	0.418	1993
MK11	XTANDEM	0.419	1993
MK11	XTANDEM	0.42	1993
MK11	XTANDEM	0.421	1993
MK11	XTANDEM	0.422	1993
MK11	XTANDEM	0.423	1993
MK11	XTANDEM	0.424	1993
MK11	XTANDEM	0.425	1993
MK11	XTANDEM	0.426	1993
MK11	XTANDEM	0.427	1993
MK11	XTANDEM	0.428	1993
MK11	XTANDEM	0.429	1993
MK11	XTANDEM	0.43	1993
MK11	XTANDEM	0.431	1993
MK11	XTANDEM	0.432	1993
MK11	XTANDEM	0.433	1993
MK11	XTANDEM	0.434	1993
MK11	XTANDEM	0.435	1993
MK11	XTANDEM	0.436	1993
MK11	XTANDEM	0.437	1993
MK11	XTANDEM	0.438	1993
MK11	XTANDEM	0.439	1993
MK11	XTANDEM	0.44	1993
MK11	XTANDEM	0.441	1993
MK11	XTANDEM	0.442	1993
MK11	XTANDEM	0.443	1993
MK11	XTANDEM	0.444	1993
MK11	XTANDEM	0.445	1993
MK11	XTANDEM	0.446	1993
MK11	XTANDEM	0.447	1993
MK11	XTANDEM	0.448	1993
MK11	XTANDEM	0.449	1993
MK11	XTANDEM	0.45	1993
MK11	XTANDEM	0.451	1993
MK11	XTANDEM	0.452	1993
MK11	XTANDEM	0.453	1993
MK11	XTANDEM	0.454	1993
MK11	XTANDEM	0.455	1993
MK11	XTANDEM	0.456	1993
MK11	XTANDEM	0.457	1993
MK11	XTANDEM	0.458	1993
MK11	XTANDEM	0.459	1993
MK11	XTANDEM	0.46	1993
MK11	XTANDEM	0.461	1993
MK11	XTANDEM	0.462	1993
MK11	XTANDEM	0.463	1993
MK11	XTANDEM	0.464	1993
MK11	XTANDEM	0.465	1993
MK11	XTANDEM	0.466	1993
MK11	XTANDEM	0.467	1993
MK11	XTANDEM	0.468	1993
MK11	XTANDEM	0.469	1993
MK11	XTANDEM	0.47	1993
MK11	XTANDEM	0.471	1993
MK11	XTANDEM	0.472	1993
MK11	XTANDEM	0.473	1993
MK11	XTANDEM	0.474	1993
MK11	XTANDEM	0.475	1993
MK11	XTANDEM	0.476	1993
MK11	XTANDEM	0.477	1993
MK11	XTANDEM	0.478	1993
MK11	XTANDEM	0.479	1993
MK11	XTANDEM	0.48	1993
MK11	XTANDEM	0.481	1993
MK11	XTANDEM	0.482	1993
MK11	XTANDEM	0.483	1993
MK11	XTANDEM	0.484	1993
MK11	XTANDEM	0.485	1993
MK11	XTANDEM	0.486	1993
MK11	XTANDEM	0.487	1993
MK11	XTANDEM	0.488	1993
MK11	XTANDEM	0.489	1993
MK11	XTANDEM	0.49	1993
MK11	XTANDEM	0.491	1993
MK11	XTANDEM	0.492	1993
MK11	XTANDEM	0.493	1993
MK11	XTANDEM	0.494	1993
MK11	XTANDEM	0.495	1993
MK11	XTANDEM	0.496	1993
MK11	XTANDEM	0.497	1993
MK11	XTANDEM	0.498	1993
MK11	XTANDEM	0.499	1993
MK11	XTANDEM	0.5	2188
MK11	XTANDEM	0.501	2188
MK11	XTANDEM	0.502	2188
MK11	XTANDEM	0.503	2188
MK11	XTANDEM	0.504	2188
MK11	XTANDEM	0.505	2188
MK11	XTANDEM	0.506	2188
MK11	XTANDEM	0.507	2188
MK11	XTANDEM	0.508	2188
MK11	XTANDEM	0.509	2188
MK11	XTANDEM	0.51	2188
MK11	XTANDEM	0.511	2188
MK11	XTANDEM	0.512	2188
MK11	XTANDEM	0.513	2188
MK11	XTANDEM	0.514	2188
MK11	XTANDEM	0.515	2188
MK11	XTANDEM	0.516	2188
MK11	XTANDEM	0.517	2188
MK11	XTANDEM	0.518	2188
MK11	XTANDEM	0.519	2188
MK11	XTANDEM	0.52	2188
MK11	XTANDEM	0.521	2188
MK11	XTANDEM	0.522	2188
MK11	XTANDEM	0.523	2188
MK11	XTANDEM	0.524	2188
MK11	XTANDEM	0.525	2188
MK11	XTANDEM	0.526	2188
MK11	XTANDEM	0.527	2188
MK11	XTANDEM	0.528	2188
MK11	XTANDEM	0.529	2188
MK11	XTANDEM	0.53	2188
MK11	XTANDEM	0.531	2188
MK11	XTANDEM	0.532	2188
MK11	XTANDEM	0.533	2188
MK11	XTANDEM	0.534	2188
MK11	XTANDEM	0.535	2188
MK11	XTANDEM	0.536	2188
MK11	XTANDEM	0.537	2188
MK11	XTANDEM	0.538	2188
MK11	XTANDEM	0.539	2188
MK11	XTANDEM	0.54	2188
MK11	XTANDEM	0.541	2188
MK11	XTANDEM	0.542	2188
MK11	XTANDEM	0.543	2188
MK11	XTANDEM	0.544	2188
MK11	XTANDEM	0.545	2188
MK11	XTANDEM	0.546	2188
MK11	XTANDEM	0.547	2188
MK11	XTANDEM	0.548	2188
MK11	XTANDEM	0.549	2188
MK11	XTANDEM	0.55	2188
MK11	XTANDEM	0.551	2188
MK11	XTANDEM	0.552	2188
MK11	XTANDEM	0.553	2188
MK11	XTANDEM	0.554	2188
MK11	XTANDEM	0.555	2188
MK11	XTANDEM	0.556	2188
MK11	XTANDEM	0.557	2188
MK11	XTANDEM	0.558	2188
MK11	XTANDEM	0.559	2188
MK11	XTANDEM	0.56	2188
MK11	XTANDEM	0.561	2188
MK11	XTANDEM	0.562	2188
MK11	XTANDEM	0.563	2188
MK11	XTANDEM	0.564	2188
MK11	XTANDEM	0.565	2188
MK11	XTANDEM	0.566	2188
MK11	XTANDEM	0.567	2188
MK11	XTANDEM	0.568	2188
MK11	XTANDEM	0.569	2188
MK11	XTANDEM	0.57	2188
MK11	XTANDEM	0.571	2188
MK11	XTANDEM	0.572	2188
MK11	XTANDEM	0.573	2188
MK11	XTANDEM	0.574	2188
MK11	XTANDEM	0.575	2188
MK11	XTANDEM	0.576	2188
MK11	XTANDEM	0.577	2188
MK11	XTANDEM	0.578	2188
MK11	XTANDEM	0.579	2188
MK11	XTANDEM	0.58	2188
MK11	XTANDEM	0.581	2188
MK11	XTANDEM	0.582	2188
MK11	XTANDEM	0.583	2188
MK11	XTANDEM	0.584	2188
MK11	XTANDEM	0.585	2188
MK11	XTANDEM	0.586	2188
MK11	XTANDEM	0.587	2188
MK11	XTANDEM	0.588	2188
MK11	XTANDEM	0.589	2188
MK11	XTANDEM	0.59	2188
MK11	XTANDEM	0.591	2188
MK11	XTANDEM	0.592	2188
MK11	XTANDEM	0.593	2188
MK11	XTANDEM	0.594	2188
MK11	XTANDEM	0.595	2188
MK11	XTANDEM	0.596	2188
MK11	XTANDEM	0.597	2188
MK11	XTANDEM	0.598	2188
MK11	XTANDEM	0.599	2188
MK11	XTANDEM	0.6	2192
MK11	XTANDEM	0.601	2192
MK11	XTANDEM	0.602	2192
MK11	XTANDEM	0.603	2192
MK11	XTANDEM	0.604	2192
MK11	XTANDEM	0.605	2192
MK11	XTANDEM	0.606	2192
MK11	XTANDEM	0.607	2192
MK11	XTANDEM	0.608	2192
MK11	XTANDEM	0.609	2192
MK11	XTANDEM	0.61	2192
MK11	XTANDEM	0.611	2192
MK11	XTANDEM	0.612	2192
MK11	XTANDEM	0.613	2192
MK11	XTANDEM	0.614	2192
MK11	XTANDEM	0.615	2192
MK11	XTANDEM	0.616	2192
MK11	XTANDEM	0.617	2192
MK11	XTANDEM	0.618	2192
MK11	XTANDEM	0.619	2192
MK11	XTANDEM	0.62	2192
MK11	XTANDEM	0.621	2192
MK11	XTANDEM	0.622	2192
MK11	XTANDEM	0.623	2192
MK11	XTANDEM	0.624	2192
MK11	XTANDEM	0.625	2193
MK11	XTANDEM	0.626	2193
MK11	XTANDEM	0.627	2193
MK11	XTANDEM	0.628	2193
MK11	XTANDEM	0.629	2193
MK11	XTANDEM	0.63	2193
MK11	XTANDEM	0.631	2193
MK11	XTANDEM	0.632	2193
MK11	XTANDEM	0.633	2193
MK11	XTANDEM	0.634	2193
MK11	XTANDEM	0.635	2193
MK11	XTANDEM	0.636	2193
MK11	XTANDEM	0.637	2193
MK11	XTANDEM	0.638	2193
MK11	XTANDEM	0.639	2193
MK11	XTANDEM	0.64	2193
MK11	XTANDEM	0.641	2193
MK11	XTANDEM	0.642	2193
MK11	XTANDEM	0.643	2193
MK11	XTANDEM	0.644	2193
MK11	XTANDEM	0.645	2193
MK11	XTANDEM	0.646	2193
MK11	XTANDEM	0.647	2193
MK11	XTANDEM	0.648	2193
MK11	XTANDEM	0.649	2193
MK11	XTANDEM	0.65	2193
MK11	XTANDEM	0.651	2193
MK11	XTANDEM	0.652	2193
MK11	XTANDEM	0.653	2193
MK11	XTANDEM	0.654	2193
MK11	XTANDEM	0.655	2193
MK11	XTANDEM	0.656	2193
MK11	XTANDEM	0.657	2193
MK11	XTANDEM	0.658	2193
MK11	XTANDEM	0.659	2193
MK11	XTANDEM	0.66	2193
MK11	XTANDEM	0.661	2193
MK11	XTANDEM	0.662	2193
MK11	XTANDEM	0.663	2193
MK11	XTANDEM	0.664	2193
MK11	XTANDEM	0.665	2193
MK11	XTANDEM	0.666	2193
MK11	XTANDEM	0.667	2228
MK11	XTANDEM	0.668	2228
MK11	XTANDEM	0.669	2228
MK11	XTANDEM	0.67	2228
MK11	XTANDEM	0.671	2228
MK11	XTANDEM	0.672	2228
MK11	XTANDEM	0.673	2228
MK11	XTANDEM	0.674	2228
MK11	XTANDEM	0.675	2228
MK11	XTANDEM	0.676	2228
MK11	XTANDEM	0.677	2228
MK11	XTANDEM	0.678	2228
MK11	XTANDEM	0.679	2228
MK11	XTANDEM	0.68	2228
MK11	XTANDEM	0.681	2228
MK11	XTANDEM	0.682	2228
MK11	XTANDEM	0.683	2228
MK11	XTANDEM	0.684	2228
MK11	XTANDEM	0.685	2228
MK11	XTANDEM	0.686	2228
MK11	XTANDEM	0.687	2228
MK11	XTANDEM	0.688	2228
MK11	XTANDEM	0.689	2228
MK11	XTANDEM	0.69	2228
MK11	XTANDEM	0.691	2228
MK11	XTANDEM	0.692	2228
MK11	XTANDEM	0.693	2228
MK11	XTANDEM	0.694	2228
MK11	XTANDEM	0.695	2228
MK11	XTANDEM	0.696	2228
MK11	XTANDEM	0.697	2228
MK11	XTANDEM	0.698	2228
MK11	XTANDEM	0.699	2228
MK11	XTANDEM	0.7	2228
MK11	XTANDEM	0.701	2228
MK11	XTANDEM	0.702	2228
MK11	XTANDEM	0.703	2228
MK11	XTANDEM	0.704	2228
MK11	XTANDEM	0.705	2228
MK11	XTANDEM	0.706	2228
MK11	XTANDEM	0.707	2228
MK11	XTANDEM	0.708	2228
MK11	XTANDEM	0.709	2228
MK11	XTANDEM	0.71	2228
MK11	XTANDEM	0.711	2228
MK11	XTANDEM	0.712	2228
MK11	XTANDEM	0.713	2228
MK11	XTANDEM	0.714	2228
MK11	XTANDEM	0.715	2230
MK11	XTANDEM	0.716	2230
MK11	XTANDEM	0.717	2230
MK11	XTANDEM	0.718	2230
MK11	XTANDEM	0.719	2230
MK11	XTANDEM	0.72	2230
MK11	XTANDEM	0.721	2230
MK11	XTANDEM	0.722	2230
MK11	XTANDEM	0.723	2230
MK11	XTANDEM	0.724	2230
MK11	XTANDEM	0.725	2230
MK11	XTANDEM	0.726	2230
MK11	XTANDEM	0.727	2230
MK11	XTANDEM	0.728	2230
MK11	XTANDEM	0.729	2230
MK11	XTANDEM	0.73	2230
MK11	XTANDEM	0.731	2230
MK11	XTANDEM	0.732	2230
MK11	XTANDEM	0.733	2230
MK11	XTANDEM	0.734	2230
MK11	XTANDEM	0.735	2230
MK11	XTANDEM	0.736	2230
MK11	XTANDEM	0.737	2230
MK11	XTANDEM	0.738	2230
MK11	XTANDEM	0.739	2230
MK11	XTANDEM	0.74	2230
MK11	XTANDEM	0.741	2230
MK11	XTANDEM	0.742	2230
MK11	XTANDEM	0.743	2230
MK11	XTANDEM	0.744	2230
MK11	XTANDEM	0.745	2230
MK11	XTANDEM	0.746	2230
MK11	XTANDEM	0.747	2230
MK11	XTANDEM	0.748	2230
MK11	XTANDEM	0.749	2230
MK11	XTANDEM	0.75	2242
MK11	XTANDEM	0.751	2242
MK11	XTANDEM	0.752	2242
MK11	XTANDEM	0.753	2242
MK11	XTANDEM	0.754	2242
MK11	XTANDEM	0.755	2242
MK11	XTANDEM	0.756	2242
MK11	XTANDEM	0.757	2242
MK11	XTANDEM	0.758	2242
MK11	XTANDEM	0.759	2242
MK11	XTANDEM	0.76	2242
MK11	XTANDEM	0.761	2242
MK11	XTANDEM	0.762	2242
MK11	XTANDEM	0.763	2242
MK11	XTANDEM	0.764	2242
MK11	XTANDEM	0.765	2242
MK11	XTANDEM	0.766	2242
MK11	XTANDEM	0.767	2242
MK11	XTANDEM	0.768	2242
MK11	XTANDEM	0.769	2242
MK11	XTANDEM	0.77	2242
MK11	XTANDEM	0.771	2242
MK11	XTANDEM	0.772	2242
MK11	XTANDEM	0.773	2242
MK11	XTANDEM	0.774	2242
MK11	XTANDEM	0.775	2242
MK11	XTANDEM	0.776	2242
MK11	XTANDEM	0.777	2242
MK11	XTANDEM	0.778	2242
MK11	XTANDEM	0.779	2242
MK11	XTANDEM	0.78	2242
MK11	XTANDEM	0.781	2242
MK11	XTANDEM	0.782	2242
MK11	XTANDEM	0.783	2242
MK11	XTANDEM	0.784	2242
MK11	XTANDEM	0.785	2242
MK11	XTANDEM	0.786	2242
MK11	XTANDEM	0.787	2242
MK11	XTANDEM	0.788	2242
MK11	XTANDEM	0.789	2242
MK11	XTANDEM	0.79	2242
MK11	XTANDEM	0.791	2242
MK11	XTANDEM	0.792	2242
MK11	XTANDEM	0.793	2242
MK11	XTANDEM	0.794	2242
MK11	XTANDEM	0.795	2242
MK11	XTANDEM	0.796	2242
MK11	XTANDEM	0.797	2242
MK11	XTANDEM	0.798	2242
MK11	XTANDEM	0.799	2242
MK11	XTANDEM	0.8	2248
MK11	XTANDEM	0.801	2248
MK11	XTANDEM	0.802	2248
MK11	XTANDEM	0.803	2248
MK11	XTANDEM	0.804	2248
MK11	XTANDEM	0.805	2248
MK11	XTANDEM	0.806	2248
MK11	XTANDEM	0.807	2248
MK11	XTANDEM	0.808	2248
MK11	XTANDEM	0.809	2248
MK11	XTANDEM	0.81	2248
MK11	XTANDEM	0.811	2248
MK11	XTANDEM	0.812	2248
MK11	XTANDEM	0.813	2248
MK11	XTANDEM	0.814	2248
MK11	XTANDEM	0.815	2248
MK11	XTANDEM	0.816	2248
MK11	XTANDEM	0.817	2248
MK11	XTANDEM	0.818	2248
MK11	XTANDEM	0.819	2248
MK11	XTANDEM	0.82	2248
MK11	XTANDEM	0.821	2248
MK11	XTANDEM	0.822	2248
MK11	XTANDEM	0.823	2248
MK11	XTANDEM	0.824	2248
MK11	XTANDEM	0.825	2248
MK11	XTANDEM	0.826	2248
MK11	XTANDEM	0.827	2248
MK11	XTANDEM	0.828	2248
MK11	XTANDEM	0.829	2248
MK11	XTANDEM	0.83	2248
MK11	XTANDEM	0.831	2248
MK11	XTANDEM	0.832	2248
MK11	XTANDEM	0.833	2248
MK11	XTANDEM	0.834	2248
MK11	XTANDEM	0.835	2248
MK11	XTANDEM	0.836	2248
MK11	XTANDEM	0.837	2248
MK11	XTANDEM	0.838	2248
MK11	XTANDEM	0.839	2248
MK11	XTANDEM	0.84	2248
MK11	XTANDEM	0.841	2248
MK11	XTANDEM	0.842	2248
MK11	XTANDEM	0.843	2248
MK11	XTANDEM	0.844	2248
MK11	XTANDEM	0.845	2248
MK11	XTANDEM	0.846	2248
MK11	XTANDEM	0.847	2248
MK11	XTANDEM	0.848	2248
MK11	XTANDEM	0.849	2248
MK11	XTANDEM	0.85	2248
MK11	XTANDEM	0.851	2248
MK11	XTANDEM	0.852	2248
MK11	XTANDEM	0.853	2248
MK11	XTANDEM	0.854	2248
MK11	XTANDEM	0.855	2248
MK11	XTANDEM	0.856	2248
MK11	XTANDEM	0.857	2248
MK11	XTANDEM	0.858	2249
MK11	XTANDEM	0.859	2249
MK11	XTANDEM	0.86	2249
MK11	XTANDEM	0.861	2249
MK11	XTANDEM	0.862	2249
MK11	XTANDEM	0.863	2249
MK11	XTANDEM	0.864	2249
MK11	XTANDEM	0.865	2249
MK11	XTANDEM	0.866	2249
MK11	XTANDEM	0.867	2249
MK11	XTANDEM	0.868	2249
MK11	XTANDEM	0.869	2249
MK11	XTANDEM	0.87	2249
MK11	XTANDEM	0.871	2249
MK11	XTANDEM	0.872	2249
MK11	XTANDEM	0.873	2249
MK11	XTANDEM	0.874	2249
MK11	XTANDEM	0.875	2249
MK11	XTANDEM	0.876	2249
MK11	XTANDEM	0.877	2249
MK11	XTANDEM	0.878	2249
MK11	XTANDEM	0.879	2249
MK11	XTANDEM	0.88	2249
MK11	XTANDEM	0.881	2249
MK11	XTANDEM	0.882	2249
MK11	XTANDEM	0.883	2249
MK11	XTANDEM	0.884	2249
MK11	XTANDEM	0.885	2249
MK11	XTANDEM	0.886	2249
MK11	XTANDEM	0.887	2249
MK11	XTANDEM	0.888	2249
MK11	XTANDEM	0.889	2249
MK11	XTANDEM	0.89	2249
MK11	XTANDEM	0.891	2249
MK11	XTANDEM	0.892	2249
MK11	XTANDEM	0.893	2249
MK11	XTANDEM	0.894	2249
MK11	XTANDEM	0.895	2249
MK11	XTANDEM	0.896	2249
MK11	XTANDEM	0.897	2249
MK11	XTANDEM	0.898	2249
MK11	XTANDEM	0.899	2249
MK11	XTANDEM	0.9	2249
MK11	XTANDEM	0.901	2249
MK11	XTANDEM	0.902	2249
MK11	XTANDEM	0.903	2249
MK11	XTANDEM	0.904	2249
MK11	XTANDEM	0.905	2249
MK11	XTANDEM	0.906	2249
MK11	XTANDEM	0.907	2249
MK11	XTANDEM	0.908	2249
MK11	XTANDEM	0.909	2249
MK11	XTANDEM	0.91	2249
MK11	XTANDEM	0.911	2249
MK11	XTANDEM	0.912	2249
MK11	XTANDEM	0.913	2249
MK11	XTANDEM	0.914	2249
MK11	XTANDEM	0.915	2249
MK11	XTANDEM	0.916	2249
MK11	XTANDEM	0.917	2249
MK11	XTANDEM	0.918	2249
MK11	XTANDEM	0.919	2249
MK11	XTANDEM	0.92	2249
MK11	XTANDEM	0.921	2249
MK11	XTANDEM	0.922	2249
MK11	XTANDEM	0.923	2249
MK11	XTANDEM	0.924	2249
MK11	XTANDEM	0.925	2249
MK11	XTANDEM	0.926	2249
MK11	XTANDEM	0.927	2249
MK11	XTANDEM	0.928	2249
MK11	XTANDEM	0.929	2250
MK11	XTANDEM	0.93	2250
MK11	XTANDEM	0.931	2250
MK11	XTANDEM	0.932	2250
MK11	XTANDEM	0.933	2250
MK11	XTANDEM	0.934	2250
MK11	XTANDEM	0.935	2250
MK11	XTANDEM	0.936	2250
MK11	XTANDEM	0.937	2250
MK11	XTANDEM	0.938	2250
MK11	XTANDEM	0.939	2250
MK11	XTANDEM	0.94	2250
MK11	XTANDEM	0.941	2250
MK11	XTANDEM	0.942	2250
MK11	XTANDEM	0.943	2250
